Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How often have you on average eaten the following sweets since you became pregnant?,Ice cream,BB726; BB727;,,1==2+;2==1;3==1 to 2,Categorical,BB726,q02-w22-m
How often have you on average eaten the following sweets since you became pregnant?,Ice cream made of yogurt low fat ice,BB729; BB730;,,1==2+;2==1;3==1 to 2,Categorical,BB729,q02-w22-m
How often have you on average eaten the following sweets since you became pregnant?,cream,,,1==2+;2==1;3==1 to 2,Categorical,,q02-w22-m
How often have you on average eaten the following sweets since you became pregnant?,Water ice stick sherbet,BB732; BB733;,,1==2+;2==1;3==1 to 2,Categorical,BB732,q02-w22-m
How often have you on average eaten the following sweets since you became pregnant?,Vanilla sauce,BB735; BB736;,,1==2+;2==1;3==1 to 2,Categorical,BB735,q02-w22-m
How often have you on average eaten the following sweets since you became pregnant?,Cream whipped cream,BB738; BB739;,,1==2+;2==1;3==1 to 2,Categorical,BB738,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Cakes buns,,,1==4+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Sweet bun per day,BB741; BB742;,,1==4+;2==3;3==2;4==1,Categorical,BB741,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Danish pastry,BB744; BB745;,5 to 6,1==4+;2==3;3==2;4==1,Categorical,BB744,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Doughnut sponge cake,BB747; BB748;,3 to 4,1==4+;2==3;3==2;4==1,Categorical,BB747,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Waffle,BB750; BB751;,1 to 2,1==4+;2==3;3==2;4==1,Categorical,BB750,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Chocolate cake cream layer cake etc.,BB753; BB754;,,1==4+;2==3;3==2;4==1,Categorical,BB753,q02-w22-m
How often have you on average eaten cakes and buns since you became pregnant?,Cookie,BB756; BB757;,,1==4+;2==3;3==2;4==1,Categorical,BB756,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Sweets and snacks,,,1==4+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Sweets and snacks,,,1==4+;2==1;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Sweets and snacks,,,1==2+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Sweets and snacks,,,1==2+;2==1;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Plain chocolate per day,BB759; BB760;,,1==4+;2==3;3==2;4==1,Categorical,BB759,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Plain chocolate per day,BB759; BB760;,,1==4+;2==1;3==2;4==1,Categorical,BB759,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Plain chocolate per day,BB759; BB760;,,1==2+;2==3;3==2;4==1,Categorical,BB759,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Plain chocolate per day,BB759; BB760;,,1==2+;2==1;3==2;4==1,Categorical,BB759,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Fancy and filled chocolate,BB762; BB763;,5 to 6,1==4+;2==3;3==2;4==1,Categorical,BB762,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Fancy and filled chocolate,BB762; BB763;,5 to 6,1==4+;2==1;3==2;4==1,Categorical,BB762,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Fancy and filled chocolate,BB762; BB763;,5 to 6,1==2+;2==3;3==2;4==1,Categorical,BB762,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Fancy and filled chocolate,BB762; BB763;,5 to 6,1==2+;2==1;3==2;4==1,Categorical,BB762,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Caramel candies liquorice,BB765; BB766;,3 to 4,1==4+;2==3;3==2;4==1,Categorical,BB765,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Caramel candies liquorice,BB765; BB766;,3 to 4,1==4+;2==1;3==2;4==1,Categorical,BB765,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Caramel candies liquorice,BB765; BB766;,3 to 4,1==2+;2==3;3==2;4==1,Categorical,BB765,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Caramel candies liquorice,BB765; BB766;,3 to 4,1==2+;2==1;3==2;4==1,Categorical,BB765,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Jelly sweets marshmallow,BB768; BB769;,1 to 2,1==4+;2==3;3==2;4==1,Categorical,BB768,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Jelly sweets marshmallow,BB768; BB769;,1 to 2,1==4+;2==1;3==2;4==1,Categorical,BB768,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Jelly sweets marshmallow,BB768; BB769;,1 to 2,1==2+;2==3;3==2;4==1,Categorical,BB768,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Jelly sweets marshmallow,BB768; BB769;,1 to 2,1==2+;2==1;3==2;4==1,Categorical,BB768,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille with sugar,BB771; BB772;,,1==4+;2==3;3==2;4==1,Categorical,BB771,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille with sugar,BB771; BB772;,,1==4+;2==1;3==2;4==1,Categorical,BB771,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille with sugar,BB771; BB772;,,1==2+;2==3;3==2;4==1,Categorical,BB771,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille with sugar,BB771; BB772;,,1==2+;2==1;3==2;4==1,Categorical,BB771,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille sugar free,BB774; BB775;,,1==4+;2==3;3==2;4==1,Categorical,BB774,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille sugar free,BB774; BB775;,,1==4+;2==1;3==2;4==1,Categorical,BB774,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille sugar free,BB774; BB775;,,1==2+;2==3;3==2;4==1,Categorical,BB774,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Pastille sugar free,BB774; BB775;,,1==2+;2==1;3==2;4==1,Categorical,BB774,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Marzipan,BB777; BB778;,,1==4+;2==3;3==2;4==1,Categorical,BB777,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Marzipan,BB777; BB778;,,1==4+;2==1;3==2;4==1,Categorical,BB777,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Marzipan,BB777; BB778;,,1==2+;2==3;3==2;4==1,Categorical,BB777,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Marzipan,BB777; BB778;,,1==2+;2==1;3==2;4==1,Categorical,BB777,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Potato chips,BB780; BB781;,,1==4+;2==3;3==2;4==1,Categorical,BB780,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Potato chips,BB780; BB781;,,1==4+;2==1;3==2;4==1,Categorical,BB780,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Potato chips,BB780; BB781;,,1==2+;2==3;3==2;4==1,Categorical,BB780,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Potato chips,BB780; BB781;,,1==2+;2==1;3==2;4==1,Categorical,BB780,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Popcorn,BB783; BB784;,,1==4+;2==3;3==2;4==1,Categorical,BB783,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Popcorn,BB783; BB784;,,1==4+;2==1;3==2;4==1,Categorical,BB783,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Popcorn,BB783; BB784;,,1==2+;2==3;3==2;4==1,Categorical,BB783,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Popcorn,BB783; BB784;,,1==2+;2==1;3==2;4==1,Categorical,BB783,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Salty snacks,BB786; BB787;,,1==4+;2==3;3==2;4==1,Categorical,BB786,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Salty snacks,BB786; BB787;,,1==4+;2==1;3==2;4==1,Categorical,BB786,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Salty snacks,BB786; BB787;,,1==2+;2==3;3==2;4==1,Categorical,BB786,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Salty snacks,BB786; BB787;,,1==2+;2==1;3==2;4==1,Categorical,BB786,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Other food items eaten,,,1==4+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Other food items eaten,,,1==4+;2==1;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Other food items eaten,,,1==2+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,Other food items eaten,,,1==2+;2==1;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,name,,,1==4+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,name,,,1==4+;2==1;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,name,,,1==2+;2==3;3==2;4==1,Categorical,,q02-w22-m
How often have you on average eaten sweets and snacks since you became pregnant?,name,,,1==2+;2==1;3==2;4==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==Yes;2==No;3==Don’t know;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==Yes;2==No;3==4 3==1 to 23==0;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==Yes;2==5; 2==3 to 4; 2==1;3==Don’t know;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==Yes;2==5; 2==3 to 4; 2==1;3==4 3==1 to 23==0;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==6+ 1==5 to 6 1==2 to 3;2==No;3==Don’t know;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==6+ 1==5 to 6 1==2 to 3;2==No;3==4 3==1 to 23==0;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==6+ 1==5 to 6 1==2 to 3;2==5; 2==3 to 4; 2==1;3==Don’t know;4==3;5==2;6==1,Categorical,,q02-w22-m
Have you eaten any genetically modified food items either abroad or in Norway since you became pregnant?,Other food items eaten,,,1==6+ 1==5 to 6 1==2 to 3;2==5; 2==3 to 4; 2==1;3==4 3==1 to 23==0;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you eaten hot meals bought at kiosks gas stations and fast food restaurants?,Food bought from,,,1==4+;2==3 to 4;3==1,Categorical,,q02-w22-m
How often have you eaten hot meals bought at kiosks gas stations and fast food restaurants?,Kiosks per day,BB825; BB826;,,1==4+;2==3 to 4;3==1,Categorical,BB825,q02-w22-m
How often have you eaten hot meals bought at kiosks gas stations and fast food restaurants?,Gas stations,BB828; BB829;,5 to 6,1==4+;2==3 to 4;3==1,Categorical,BB828,q02-w22-m
How often have you eaten hot meals bought at kiosks gas stations and fast food restaurants?,Fast food restaurants,BB831; BB832;,2 to 3; 3 to 4;,1==4+;2==3 to 4;3==1,Categorical,BB831,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Milk dairy products and cheese,BB834,,1==Yes;2==No;3==Don’t know,Categorical,BB834,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Bread and cereals,BB835,,1==Yes;2==No;3==Don’t know,Categorical,BB835,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Biscuits,BB836,,1==Yes;2==No;3==Don’t know,Categorical,BB836,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Fat,BB837,,1==Yes;2==No;3==Don’t know,Categorical,BB837,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Meat,BB838,,1==Yes;2==No;3==Don’t know,Categorical,BB838,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Fish,BB839,,1==Yes;2==No;3==Don’t know,Categorical,BB839,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Eggs,BB840,,1==Yes;2==No;3==Don’t know,Categorical,BB840,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Vegetables,BB841,,1==Yes;2==No;3==Don’t know,Categorical,BB841,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Fruit,BB842,,1==Yes;2==No;3==Don’t know,Categorical,BB842,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Chocolate,BB843,,1==Yes;2==No;3==Don’t know,Categorical,BB843,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Other sweets,BB844,,1==Yes;2==No;3==Don’t know,Categorical,BB844,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Coffee,BB845,,1==Yes;2==No;3==Don’t know,Categorical,BB845,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Tea,BB846,,1==Yes;2==No;3==Don’t know,Categorical,BB846,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Juice,BB847,,1==Yes;2==No;3==Don’t know,Categorical,BB847,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Soft drinks with sugar,BB848,,1==Yes;2==No;3==Don’t know,Categorical,BB848,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Soft drinks sugar free,BB849,,1==Yes;2==No;3==Don’t know,Categorical,BB849,q02-w22-m
Please mark if you have eaten more less or the same amount of the following food items compared to before you became pregnant?,Alcohol,BB850,,1==Yes;2==No;3==Don’t know,Categorical,BB850,q02-w22-m
In which week have you been most bothered with nausea?,From pregnancy week,BB853,,,Tick,BB853,q02-w22-m
In which week have you been most bothered with nausea?,To pregnancy week,BB854,,,Tick,BB854,q02-w22-m
In which week have you been most bothered with nausea?,Still nauseated,BB855,,,Tick,BB855,q02-w22-m
In which week?,From pregnancy week,BB857,,,Tick,BB857,q02-w22-m
In which week?,To pregnancy week,BB858,,,Tick,BB858,q02-w22-m
In which week?,Still throwing up,BB859,,,Tick,BB859,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Times per week,,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid supplements,,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Cod liver oil,BB864; BB865;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB864,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Omegato 3 cod liver oil,BB866; BB867;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB866,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Sanasol,BB868; BB869;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB868,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Biovit,BB870; BB871;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB870,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Liquid iron mixture,BB872; BB873;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB872,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Other liquid supplements,,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name:,BB874; BB875;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB874,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==7;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Corporation,BB876; BB877;,,Numbers at a;1==7;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB876,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name,BB878; BB879;,,Numbers at a;1==Yes;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB878,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name,BB878; BB879;,,Numbers at a;1==Yes;2==6;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB878,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name,BB878; BB879;,,Numbers at a;1==Yes;2==2;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB878,q02-w22-m
Do you use or have you used supplements during this pregnancy?,Name,BB878; BB879;,,Numbers at a;1==7;2==No;3==5;4==4;5==3;6==2;7==1;8==˂0;9==0,Categorical,BB878,q02-w22-m
