Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Do you agree or disagree with the following statements?,The conditions of my life are excellent,GG607,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG607,q06-m36-m
Do you agree or disagree with the following statements?,The conditions of my life are excellent,GG607,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG607,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I am satisfied with my life,GG608,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG608,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,I really enjoy my work,GG611,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,GG611,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,Bringing up your child,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,love him or her,,,1==Totally disagree;2==Partially disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Disagree;3==Neither or nor;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Disagree somewhat;4==Partially agree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Agree somewhat;7==Agree completely,Categorical,,q06-m36-m
Do you agree or disagree with the following statements?,him or her,,,1==Disagree completely;2==Partially disagree;3==Neither or nor;4==Don’t agree or disagree;5==Totally agree;7==Agree completely,Categorical,,q06-m36-m
